CustomerID,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
301158,37,Male,31,29,2,1,Standard,Annual,815.21,26,0
233836,61,Female,25,23,6,1,Premium,Annual,903.26,10,1
443180,44,Female,17,27,1,20,Premium,Annual,518.77,12,0
256452,47,Male,57,8,7,29,Premium,Annual,567.89,1,1
231012,39,Female,12,7,8,1,Premium,Monthly,611.28,6,1
102178,23,Male,54,24,3,12,Basic,Quarterly,880.0,24,1
141821,26,Female,8,15,5,17,Premium,Annual,839.0,8,1
248330,38,Female,48,21,0,9,Premium,Monthly,179.55,22,1
383862,23,Male,3,10,1,20,Standard,Quarterly,892.5,11,0
162014,42,Female,19,26,9,14,Premium,Monthly,307.0,26,1
259641,18,Female,33,8,8,30,Basic,Monthly,734.77,22,1
79704,44,Male,51,5,10,9,Basic,Annual,927.0,29,1
114357,52,Male,51,26,0,7,Premium,Quarterly,277.0,14,1
360098,38,Male,38,11,0,8,Premium,Quarterly,619.49,23,0
374077,40,Male,42,7,2,16,Premium,Quarterly,778.54,8,0
420137,48,Female,13,14,0,20,Standard,Quarterly,510.66,8,0
219713,58,Female,10,19,2,22,Basic,Quarterly,705.43,23,1
15279,33,Female,14,5,0,16,Standard,Annual,119.0,30,1
177082,35,Female,8,23,4,25,Basic,Monthly,242.0,17,1
236834,33,Male,41,13,5,27,Basic,Annual,537.92,27,1
115616,34,Male,29,17,6,21,Standard,Quarterly,954.0,3,1
81412,50,Female,27,28,1,21,Premium,Quarterly,840.0,5,1
427930,38,Female,37,1,1,10,Premium,Annual,914.0,5,0
200902,51,Male,59,11,8,27,Standard,Annual,951.0,14,1
46638,24,Male,6,4,6,14,Basic,Quarterly,990.0,16,1
352402,48,Male,27,1,2,1,Basic,Quarterly,926.29,29,0
106636,39,Female,35,23,9,27,Standard,Quarterly,521.0,26,1
66975,54,Male,25,10,9,23,Standard,Annual,307.0,13,1
364474,39,Female,21,24,0,14,Premium,Quarterly,819.35,10,0
169941,54,Male,18,8,0,29,Standard,Monthly,230.0,20,1
414424,45,Male,45,23,2,0,Premium,Quarterly,681.89,22,0
273694,33,Female,54,1,1,20,Premium,Quarterly,771.47,12,0
142815,54,Female,31,6,1,26,Standard,Annual,155.0,1,1
25109,60,Male,3,18,3,17,Basic,Annual,273.0,11,1
234061,58,Female,13,5,6,27,Basic,Annual,133.23,18,1
206579,27,Male,46,21,3,30,Basic,Annual,348.36,13,1
278911,22,Male,32,29,2,18,Standard,Quarterly,646.48,27,0
204325,41,Female,20,20,6,9,Standard,Annual,284.38,26,1
55271,40,Female,10,3,9,12,Premium,Annual,236.0,12,1
244957,53,Female,6,5,7,24,Premium,Monthly,824.22,28,1
239363,20,Male,46,15,10,30,Basic,Quarterly,412.16,8,1
324525,30,Male,15,25,0,4,Basic,Annual,585.68,8,0
394769,46,Male,18,18,0,4,Standard,Quarterly,648.72,20,0
294340,29,Male,5,10,0,0,Standard,Annual,843.48,22,0
262103,30,Male,7,5,1,11,Standard,Quarterly,999.79,13,0
32859,51,Male,40,26,8,22,Premium,Monthly,756.0,7,1
15705,62,Male,13,16,6,24,Basic,Annual,437.0,18,1
161836,63,Female,32,16,7,15,Basic,Monthly,305.0,19,1
89651,36,Female,23,24,5,15,Standard,Monthly,386.0,21,1
325151,40,Female,32,22,0,3,Standard,Quarterly,554.36,6,0
286165,28,Male,29,1,0,19,Standard,Annual,881.67,13,0
151653,48,Female,51,7,9,19,Standard,Annual,561.0,7,1
421537,30,Female,44,14,2,1,Basic,Annual,860.84,12,0
130213,41,Female,40,2,7,11,Premium,Annual,149.0,30,1
112077,32,Male,21,13,6,18,Premium,Annual,839.0,12,1
376753,47,Male,25,13,2,10,Basic,Quarterly,843.01,25,0
233680,19,Male,6,15,5,30,Standard,Quarterly,430.34,18,1
11351,65,Male,18,17,0,8,Standard,Annual,961.0,2,1
151008,27,Female,30,8,2,7,Premium,Annual,177.0,10,1
252240,34,Male,29,15,4,21,Standard,Annual,711.63,25,1
310981,41,Male,23,30,0,6,Basic,Quarterly,654.04,11,0
50694,46,Male,47,25,7,30,Basic,Monthly,410.0,13,1
306841,46,Female,6,4,3,6,Standard,Annual,704.63,2,0
227686,31,Male,44,22,7,0,Premium,Monthly,197.29,26,1
398832,37,Female,43,20,1,12,Basic,Quarterly,872.95,3,0
121635,28,Male,47,9,0,0,Standard,Quarterly,344.0,29,1
437645,30,Male,36,25,2,13,Standard,Annual,803.31,18,0
81320,46,Female,26,17,10,26,Premium,Monthly,634.0,17,1
188635,59,Male,22,21,10,22,Standard,Quarterly,576.0,23,1
260679,40,Male,39,22,3,1,Standard,Annual,964.26,1,0
170795,56,Female,53,7,3,26,Standard,Monthly,107.0,9,1
393357,32,Male,38,27,1,6,Standard,Quarterly,713.69,29,0
59333,43,Male,49,28,7,4,Premium,Annual,127.0,5,1
187137,55,Female,15,27,9,24,Standard,Monthly,802.0,13,1
32056,35,Female,15,12,4,26,Standard,Monthly,608.0,27,1
359427,20,Male,5,19,1,4,Standard,Quarterly,874.71,20,0
404054,38,Male,35,6,0,10,Basic,Quarterly,728.08,9,0
436415,49,Female,51,28,2,5,Basic,Quarterly,637.22,4,0
362795,37,Male,58,20,2,6,Standard,Annual,975.34,24,0
382072,20,Female,2,3,0,15,Standard,Quarterly,707.12,15,0
424995,45,Male,57,20,0,16,Standard,Quarterly,719.96,24,0
342105,44,Male,43,6,1,4,Standard,Quarterly,900.01,5,0
34094,38,Male,29,25,3,28,Basic,Quarterly,665.0,9,1
268549,38,Male,40,29,0,14,Standard,Annual,865.33,7,0
171316,28,Female,32,6,3,22,Basic,Quarterly,231.0,28,1
424036,31,Female,47,23,0,18,Basic,Annual,610.15,7,0
292177,45,Female,28,15,0,16,Basic,Annual,563.31,8,0
167394,22,Female,42,21,1,20,Basic,Quarterly,371.0,5,1
222314,57,Male,14,5,0,25,Basic,Annual,675.5,24,1
240568,55,Male,41,20,10,13,Basic,Quarterly,494.57,2,1
265780,27,Male,50,25,2,1,Premium,Quarterly,605.89,2,0
405418,35,Male,53,8,2,16,Standard,Quarterly,520.88,12,0
107166,64,Female,21,2,3,17,Premium,Annual,688.0,3,1
263963,25,Male,49,1,1,1,Premium,Annual,549.81,15,0
38693,56,Male,59,2,7,24,Basic,Annual,280.0,11,1
266512,19,Female,47,12,0,9,Basic,Quarterly,526.52,1,0
357270,44,Female,40,18,4,17,Standard,Quarterly,701.19,3,0
170663,53,Female,44,28,5,1,Standard,Annual,928.0,13,1
276122,39,Male,59,9,3,7,Standard,Annual,855.51,3,0
146790,60,Female,37,25,0,1,Premium,Monthly,939.0,6,1
248831,25,Female,25,21,2,16,Basic,Monthly,704.67,1,1
88438,33,Female,7,23,4,11,Basic,Quarterly,378.0,4,1
254742,48,Female,45,15,10,6,Premium,Annual,959.72,18,1
256183,61,Female,35,6,9,24,Standard,Annual,844.32,15,1
374313,48,Male,58,16,2,17,Premium,Annual,891.65,4,0
218668,34,Male,11,13,0,4,Premium,Monthly,693.0,16,1
395629,36,Male,43,8,0,18,Standard,Quarterly,799.89,14,0
206857,59,Male,11,20,2,23,Standard,Monthly,688.98,8,1
387987,43,Male,45,8,0,15,Standard,Quarterly,839.31,16,0
81727,43,Female,30,4,5,10,Standard,Annual,635.0,30,1
380410,31,Female,25,27,0,20,Standard,Quarterly,995.16,10,0
246858,31,Female,38,3,10,22,Standard,Monthly,756.08,15,1
396622,28,Male,46,27,1,9,Basic,Quarterly,555.67,26,0
383839,31,Female,1,13,0,2,Premium,Annual,639.6,1,0
11922,35,Male,32,27,7,12,Premium,Quarterly,584.0,28,1
245451,60,Male,4,21,0,22,Premium,Monthly,268.51,25,1
255005,18,Female,29,28,5,15,Standard,Monthly,183.99,11,1
258835,56,Female,52,16,4,14,Basic,Annual,973.82,15,1
182811,32,Female,51,17,1,12,Premium,Annual,249.0,17,1
115238,31,Male,27,7,5,1,Basic,Monthly,237.0,8,1
122459,59,Male,41,11,3,25,Standard,Monthly,479.0,7,1
123006,51,Male,31,22,10,15,Standard,Quarterly,470.0,23,1
378299,47,Female,24,11,0,1,Basic,Annual,893.37,14,0
67392,42,Female,51,5,1,5,Basic,Monthly,114.0,9,1
400420,40,Male,55,25,1,11,Standard,Annual,575.21,5,0
178192,30,Male,36,5,0,4,Basic,Annual,360.0,23,1
3304,24,Female,32,29,9,8,Basic,Quarterly,199.0,27,1
136622,53,Male,40,1,3,7,Premium,Monthly,418.0,15,1
330358,40,Male,25,2,1,19,Basic,Annual,787.18,5,0
206004,46,Female,29,4,0,5,Basic,Monthly,643.28,14,1
367646,32,Male,4,21,1,19,Premium,Quarterly,510.33,24,0
235853,60,Female,5,18,0,25,Basic,Quarterly,760.36,19,1
69481,39,Female,21,11,2,10,Basic,Quarterly,346.0,18,1
21814,21,Male,21,23,10,29,Basic,Monthly,320.0,24,1
443732,34,Male,38,16,1,14,Standard,Annual,567.69,21,0
382895,24,Male,14,16,1,3,Basic,Quarterly,827.51,26,0
45119,64,Female,37,15,5,14,Basic,Annual,635.0,24,1
185744,32,Male,39,20,6,6,Premium,Quarterly,449.0,23,1
220458,54,Female,31,6,4,23,Premium,Monthly,200.94,26,1
420459,20,Male,52,13,1,15,Premium,Quarterly,935.16,7,0
158973,31,Female,44,5,0,6,Premium,Annual,488.0,9,1
149572,40,Male,58,10,3,13,Basic,Monthly,464.0,25,1
415517,32,Male,29,7,3,8,Standard,Annual,600.7,19,0
8383,29,Male,45,23,4,1,Premium,Monthly,772.0,29,1
297372,36,Female,47,15,1,13,Premium,Annual,977.13,14,0
436010,20,Male,51,30,2,6,Standard,Quarterly,766.94,21,0
21059,32,Female,42,5,2,16,Premium,Monthly,951.0,4,1
116936,28,Male,20,24,5,2,Standard,Annual,947.0,10,1
197698,64,Female,29,20,10,1,Premium,Annual,984.0,20,1
375247,48,Male,40,11,4,8,Basic,Quarterly,909.56,9,0
162270,27,Male,55,24,8,26,Standard,Annual,598.0,9,1
168392,26,Male,2,24,3,0,Standard,Quarterly,708.0,5,1
299665,37,Male,28,25,1,19,Basic,Quarterly,982.05,26,0
240458,57,Female,56,8,6,2,Basic,Annual,302.98,22,1
159603,56,Female,49,11,0,6,Basic,Monthly,495.0,24,1
23449,23,Female,1,8,0,8,Premium,Quarterly,396.0,12,1
11406,26,Female,44,22,2,0,Standard,Quarterly,838.0,19,1
204781,35,Male,21,2,1,17,Basic,Monthly,164.34,29,1
316725,42,Female,38,11,3,2,Premium,Quarterly,855.69,15,0
322032,41,Female,37,3,0,4,Premium,Quarterly,842.47,10,0
416794,44,Male,44,22,2,6,Premium,Annual,969.56,6,0
42077,18,Female,50,4,6,1,Basic,Quarterly,702.0,24,1
375213,40,Male,3,21,2,9,Premium,Annual,541.09,4,0
383329,46,Male,14,17,4,20,Standard,Quarterly,697.47,6,0
161214,22,Female,25,12,1,23,Standard,Monthly,977.0,19,1
96170,18,Male,32,13,5,16,Basic,Annual,500.0,5,1
298289,21,Male,1,6,0,9,Premium,Quarterly,829.22,16,0
173005,45,Female,45,28,10,1,Premium,Annual,692.0,2,1
385722,41,Male,59,8,2,7,Standard,Quarterly,632.61,6,0
268860,26,Male,51,28,1,5,Standard,Annual,786.97,18,0
366632,19,Female,42,6,1,18,Basic,Quarterly,659.3,15,0
246845,33,Female,19,5,8,3,Standard,Monthly,191.18,25,1
377136,23,Male,43,12,1,15,Premium,Quarterly,821.55,22,0
324765,35,Female,9,13,2,4,Premium,Annual,646.06,11,0
427334,40,Male,36,21,1,13,Premium,Annual,506.49,29,0
174644,37,Female,6,20,10,14,Basic,Monthly,945.0,15,1
401497,45,Male,2,23,3,12,Standard,Annual,762.43,1,0
433248,50,Female,50,19,4,17,Basic,Quarterly,716.73,11,0
68979,20,Male,49,24,3,20,Standard,Annual,541.0,6,1
95060,49,Female,59,5,7,11,Premium,Monthly,540.0,20,1
102356,63,Female,39,20,8,22,Basic,Monthly,757.0,8,1
185282,42,Male,36,23,2,13,Basic,Monthly,645.0,29,1
334556,40,Male,30,11,1,2,Standard,Quarterly,773.59,12,0
123576,52,Female,35,27,8,30,Standard,Quarterly,358.0,28,1
276271,33,Male,56,20,0,3,Standard,Annual,845.77,14,0
410598,37,Male,22,12,0,9,Basic,Annual,716.33,17,0
424838,20,Male,34,5,0,3,Premium,Annual,936.52,12,0
17803,63,Male,14,24,3,6,Premium,Quarterly,976.0,24,1
332206,21,Male,36,5,2,7,Premium,Quarterly,621.82,17,0
190535,22,Female,32,28,2,8,Basic,Monthly,687.0,7,1
204150,61,Female,12,28,8,26,Basic,Quarterly,962.78,26,1
253545,58,Female,17,19,7,2,Premium,Monthly,882.93,4,1
227970,20,Female,20,5,8,5,Standard,Monthly,868.48,11,1
99416,54,Male,46,11,8,16,Standard,Monthly,696.0,29,1
236056,43,Male,55,6,8,20,Premium,Monthly,618.14,21,1
62540,44,Male,26,19,7,30,Premium,Quarterly,972.0,2,1
288919,39,Female,52,13,1,9,Basic,Quarterly,601.53,8,0
32040,40,Male,52,6,3,6,Standard,Quarterly,662.0,4,0
233544,24,Male,44,18,4,5,Premium,Annual,978.02,1,1
313932,36,Male,17,17,1,10,Basic,Annual,608.53,27,0
230182,56,Male,39,29,2,3,Premium,Monthly,652.22,30,1
26985,59,Female,50,1,0,28,Standard,Annual,294.0,22,1
177472,47,Female,57,7,9,19,Basic,Monthly,575.0,14,1
51744,41,Male,26,9,3,30,Standard,Monthly,409.0,15,1
312559,49,Male,53,11,2,6,Standard,Annual,667.51,5,0
114671,39,Male,38,5,4,26,Standard,Monthly,363.0,14,1
46454,63,Male,35,19,8,24,Standard,Monthly,916.0,24,1
145972,63,Female,40,6,4,3,Standard,Monthly,418.0,2,1
14244,44,Male,30,24,10,26,Basic,Annual,536.0,24,1
398386,44,Male,43,3,1,13,Basic,Annual,946.44,4,0
150970,26,Female,23,10,8,28,Standard,Monthly,991.0,7,1
116043,44,Male,22,24,6,6,Basic,Quarterly,377.0,10,1
398396,49,Male,1,21,2,7,Standard,Annual,916.59,26,0
207656,43,Male,8,19,4,27,Standard,Monthly,155.85,8,1
267833,42,Male,56,4,1,14,Basic,Annual,591.45,7,0
369134,31,Female,46,15,1,11,Basic,Quarterly,594.95,14,0
324759,49,Male,56,19,0,14,Standard,Quarterly,664.51,20,0
197825,40,Female,16,18,8,10,Premium,Annual,733.0,23,1
442119,46,Female,18,17,4,20,Premium,Annual,530.72,6,0
213691,37,Female,21,1,0,18,Basic,Annual,397.88,21,1
440690,48,Male,57,11,4,5,Standard,Annual,936.13,21,0
225273,65,Female,57,4,0,15,Standard,Monthly,328.3,11,1
186285,32,Male,30,4,9,20,Standard,Quarterly,485.0,2,1
428869,43,Male,3,8,3,14,Standard,Quarterly,632.49,29,0
224921,45,Male,28,5,4,22,Premium,Annual,752.94,19,1
292892,50,Female,8,26,5,18,Premium,Quarterly,804.16,8,0
424710,40,Male,35,5,0,4,Basic,Quarterly,596.55,19,0
68007,55,Female,56,6,0,8,Standard,Monthly,228.0,18,1
211687,22,Female,15,23,5,22,Basic,Annual,158.08,5,1
267452,50,Male,34,4,1,19,Standard,Quarterly,980.75,19,0
637,38,Female,21,22,9,25,Standard,Quarterly,650.0,4,1
200901,64,Female,39,4,0,22,Standard,Monthly,758.0,3,1
153623,38,Male,25,4,2,20,Basic,Annual,276.0,4,1
410459,27,Male,55,21,1,4,Premium,Annual,505.29,13,0
396239,33,Male,49,1,1,14,Basic,Quarterly,962.77,24,0
359777,47,Male,31,18,4,11,Standard,Annual,629.38,19,0
158230,25,Female,59,15,6,10,Standard,Monthly,759.0,1,1
391126,26,Female,41,13,0,6,Standard,Annual,984.05,6,0
299886,19,Male,38,21,1,6,Basic,Quarterly,986.49,13,0
224464,24,Female,32,20,2,3,Standard,Monthly,494.12,19,1
296758,27,Female,55,29,0,19,Standard,Annual,794.51,6,0
167401,28,Female,16,28,4,21,Basic,Monthly,822.0,1,1
76721,34,Female,22,10,6,11,Basic,Monthly,259.0,25,1
81447,50,Male,22,1,6,19,Premium,Quarterly,609.0,21,1
72619,55,Female,39,20,9,1,Basic,Quarterly,861.0,7,1
282534,27,Female,28,19,1,19,Basic,Annual,516.7,13,0
123305,30,Female,37,11,6,26,Standard,Quarterly,979.0,2,1
35963,59,Male,26,8,2,6,Standard,Annual,897.0,15,1
438142,37,Male,39,10,0,2,Basic,Annual,809.57,28,0
174742,37,Male,54,19,7,18,Standard,Quarterly,530.0,30,1
30364,27,Female,43,3,10,23,Standard,Annual,710.0,13,1
327079,42,Male,3,30,2,20,Standard,Annual,693.63,18,0
268458,50,Male,49,25,1,1,Basic,Annual,546.37,8,0
384754,25,Male,54,25,1,0,Basic,Quarterly,929.39,8,0
163630,37,Male,60,18,7,1,Standard,Quarterly,224.0,24,1
63903,27,Female,56,17,6,20,Standard,Annual,572.0,15,1
163218,55,Male,59,9,5,30,Premium,Monthly,199.0,14,1
281139,44,Female,28,11,1,20,Standard,Quarterly,638.32,8,0
414993,50,Female,27,17,5,5,Basic,Annual,578.43,2,0
204762,65,Female,55,22,7,0,Standard,Monthly,931.53,12,1
293662,42,Male,54,7,0,6,Premium,Quarterly,947.45,22,0
88840,32,Male,36,14,6,1,Standard,Quarterly,109.0,10,1
395654,20,Male,20,14,2,2,Premium,Quarterly,693.29,16,0
310289,29,Female,17,11,2,1,Basic,Quarterly,889.06,14,0
320987,33,Female,2,13,1,13,Premium,Quarterly,762.31,3,0
415682,31,Female,46,8,3,19,Basic,Quarterly,972.66,4,0
158912,63,Female,4,16,1,26,Standard,Monthly,826.0,20,1
388105,41,Female,36,20,2,19,Premium,Quarterly,726.64,5,0
426021,45,Male,13,19,0,20,Standard,Quarterly,872.76,24,0
371397,44,Male,26,9,2,10,Standard,Annual,546.77,25,0
194686,50,Female,32,21,5,23,Standard,Quarterly,132.0,24,1
51198,46,Female,19,24,7,0,Premium,Annual,560.0,8,1
282701,26,Male,51,10,1,0,Premium,Annual,675.0,8,0
343151,42,Male,42,9,0,7,Basic,Annual,821.52,10,0
17454,45,Male,59,2,5,7,Standard,Annual,391.0,28,1
428395,40,Male,44,3,3,3,Basic,Annual,588.31,10,0
59510,60,Male,3,19,0,26,Premium,Monthly,329.0,30,1
11438,50,Male,47,6,8,3,Basic,Annual,258.0,9,1
288473,45,Female,18,11,3,5,Premium,Quarterly,748.35,5,0
143516,21,Female,36,14,6,1,Basic,Monthly,400.0,27,1
231720,65,Female,13,9,8,4,Premium,Annual,256.92,22,1
104192,63,Male,25,19,5,15,Premium,Annual,166.0,26,1
434208,31,Female,34,29,0,3,Basic,Annual,849.55,12,0
229049,43,Male,29,26,0,7,Basic,Monthly,255.63,3,1
324826,32,Male,14,20,0,4,Basic,Quarterly,609.02,8,0
275860,46,Female,32,26,1,14,Premium,Quarterly,808.42,3,0
171954,57,Female,53,20,5,15,Standard,Quarterly,781.0,9,1
68778,37,Male,50,7,5,21,Basic,Quarterly,700.0,7,1
73204,47,Female,25,9,5,7,Premium,Monthly,382.0,17,1
407307,19,Male,11,6,1,19,Basic,Quarterly,758.03,7,0
237668,49,Female,22,7,4,15,Basic,Annual,157.67,2,1
443178,27,Female,5,21,1,0,Standard,Annual,537.55,7,0
432727,19,Male,44,21,0,12,Premium,Quarterly,955.8,11,0
265531,37,Male,56,20,3,3,Standard,Quarterly,855.61,22,0
381226,19,Female,13,25,1,20,Premium,Quarterly,816.08,13,0
150915,51,Male,8,17,3,22,Basic,Quarterly,301.0,2,1
78631,65,Male,41,10,2,0,Standard,Monthly,404.0,20,1
365210,28,Female,25,22,1,10,Standard,Annual,547.47,13,0
387970,41,Female,60,27,4,16,Premium,Annual,570.23,1,0
130060,41,Female,19,18,10,18,Premium,Annual,716.0,10,1
30162,42,Male,44,27,6,24,Basic,Annual,226.0,28,1
224966,35,Female,46,8,5,28,Premium,Quarterly,349.77,5,1
387238,25,Male,2,13,2,4,Standard,Quarterly,532.33,29,0
110540,27,Female,40,8,3,30,Standard,Annual,778.0,18,1
57287,29,Male,17,16,9,17,Standard,Monthly,532.0,13,1
308363,35,Male,42,3,1,14,Premium,Quarterly,517.77,29,0
45268,57,Female,40,30,1,26,Basic,Quarterly,322.0,16,1
53052,55,Male,27,29,6,14,Standard,Quarterly,788.0,24,1
235913,31,Female,8,18,7,19,Basic,Annual,708.51,16,1
288829,39,Male,28,26,2,10,Basic,Quarterly,560.86,3,0
39248,60,Male,37,29,3,10,Basic,Quarterly,158.0,3,1
408903,27,Female,25,1,2,15,Premium,Quarterly,691.79,7,0
395903,36,Male,22,20,0,11,Basic,Quarterly,908.34,17,0
177178,64,Female,22,18,9,26,Basic,Monthly,467.0,24,1
237265,53,Female,39,9,7,27,Basic,Monthly,368.23,18,1
178683,24,Female,53,16,5,30,Basic,Quarterly,661.0,25,1
341838,29,Male,60,20,2,2,Standard,Annual,853.37,17,0
363511,46,Male,46,11,4,7,Standard,Annual,931.71,24,0
242696,52,Male,12,3,6,3,Standard,Quarterly,983.05,15,1
111730,33,Female,44,13,2,14,Standard,Quarterly,670.0,24,1
228577,60,Male,5,22,0,30,Standard,Annual,654.72,21,1
31652,36,Male,8,24,5,22,Standard,Quarterly,761.0,11,1
330351,45,Female,53,3,1,1,Basic,Annual,506.98,10,0
192554,50,Female,48,1,1,30,Standard,Monthly,233.0,5,1
418962,28,Male,25,14,1,1,Premium,Quarterly,691.12,26,0
245671,27,Male,36,6,3,11,Basic,Monthly,267.43,20,1
443119,31,Female,2,3,3,11,Premium,Annual,572.65,6,0
393252,39,Male,60,25,2,1,Premium,Annual,988.9,25,0
162955,32,Male,56,10,1,8,Premium,Monthly,947.0,18,1
182132,51,Female,38,2,3,9,Basic,Annual,396.0,3,1
417859,37,Female,39,3,0,0,Standard,Annual,644.33,13,0
212298,30,Male,3,19,5,29,Standard,Annual,660.13,6,1
169992,19,Male,1,19,2,19,Basic,Annual,843.0,4,1
131860,61,Female,34,13,3,21,Basic,Monthly,294.0,11,1
245383,65,Female,10,6,7,3,Basic,Annual,588.14,27,1
192967,24,Female,40,5,5,9,Standard,Annual,690.0,2,1
446561,46,Male,1,6,4,13,Premium,Annual,947.04,23,0
209636,48,Female,44,15,3,28,Basic,Quarterly,914.03,9,1
304972,49,Female,42,22,1,8,Standard,Quarterly,973.57,4,0
299020,50,Male,25,12,1,7,Basic,Annual,653.45,24,0
94191,59,Female,26,28,3,3,Standard,Annual,951.0,4,1
301327,24,Male,25,26,2,4,Basic,Annual,511.35,21,0
87886,48,Male,24,27,6,29,Basic,Monthly,896.0,9,1
204408,54,Female,16,23,0,22,Standard,Monthly,665.26,6,1
277788,22,Female,3,17,2,6,Premium,Quarterly,778.24,7,0
122590,51,Male,28,7,1,23,Premium,Annual,173.0,15,1
447539,49,Male,30,4,2,7,Standard,Annual,963.3,6,0
183125,27,Male,11,18,9,10,Basic,Monthly,277.0,11,1
406189,23,Male,45,22,2,2,Standard,Quarterly,669.31,10,0
72833,25,Female,52,1,5,21,Basic,Annual,207.0,9,1
4661,19,Male,6,10,1,0,Standard,Quarterly,364.0,14,1
406766,41,Female,49,29,4,7,Basic,Quarterly,589.67,2,0
416943,47,Female,38,11,0,13,Basic,Annual,680.84,10,0
418116,25,Male,43,24,2,20,Basic,Quarterly,582.64,10,0
281672,44,Male,44,6,0,5,Standard,Annual,635.66,26,0
129569,55,Male,20,20,9,3,Premium,Annual,417.0,8,1
66574,58,Male,32,24,6,13,Standard,Monthly,563.0,8,1
347413,41,Male,26,9,1,15,Premium,Quarterly,504.04,2,0
376224,33,Male,60,27,1,19,Standard,Annual,623.91,23,0
268427,31,Female,57,20,0,5,Premium,Annual,844.52,9,0
95733,62,Male,16,25,2,10,Standard,Annual,515.0,17,1
273345,48,Male,55,15,2,19,Standard,Annual,586.3,26,0
327625,41,Female,27,17,4,14,Standard,Annual,846.5,6,0
105499,38,Male,21,4,8,9,Basic,Monthly,529.0,22,1
128178,38,Male,20,15,6,26,Basic,Annual,116.0,22,1
172365,59,Female,50,2,5,1,Standard,Quarterly,498.0,12,1
39208,29,Male,56,14,5,4,Premium,Annual,183.0,4,1
101680,52,Male,36,30,1,3,Standard,Quarterly,647.0,22,1
131678,61,Female,54,28,6,11,Standard,Quarterly,615.0,13,1
417926,38,Male,55,29,1,14,Standard,Annual,779.23,27,0
226862,44,Female,12,5,10,0,Premium,Quarterly,114.38,4,1
242878,20,Male,58,24,6,25,Premium,Monthly,633.01,27,1
161448,23,Female,54,14,6,7,Premium,Quarterly,309.0,3,1
107228,20,Female,39,14,3,18,Basic,Monthly,781.0,29,1
112938,22,Male,43,21,1,27,Standard,Quarterly,502.0,5,1
243736,56,Female,12,24,4,20,Premium,Monthly,761.95,8,1
141110,36,Female,43,14,7,20,Premium,Monthly,137.0,15,1
63060,54,Female,4,29,0,6,Premium,Annual,939.0,1,1
112118,26,Male,12,13,10,14,Standard,Monthly,773.0,24,1
99524,31,Female,28,28,2,10,Premium,Monthly,349.0,4,1
300180,22,Female,29,22,0,19,Premium,Annual,933.14,12,0
429356,50,Male,12,19,2,4,Premium,Annual,906.04,15,0
20202,59,Male,47,19,8,0,Basic,Monthly,823.0,24,1
21130,48,Male,7,17,6,2,Basic,Annual,118.0,25,1
12117,42,Female,17,8,0,2,Basic,Quarterly,394.0,5,1
393591,25,Male,36,2,1,20,Basic,Annual,679.91,7,0
411280,39,Male,37,9,2,18,Basic,Quarterly,933.71,18,0
443703,31,Male,28,21,1,8,Basic,Quarterly,748.82,13,0
325566,36,Male,23,23,1,19,Basic,Annual,642.11,12,0
143651,20,Female,30,8,5,19,Premium,Quarterly,884.0,1,1
407332,41,Male,30,30,1,8,Premium,Annual,903.33,19,0
216859,46,Female,18,25,6,8,Premium,Quarterly,487.76,29,1
271344,21,Female,23,21,2,10,Basic,Annual,671.4,2,0
367802,31,Male,32,24,2,12,Basic,Annual,613.21,27,0
253874,51,Female,34,12,2,7,Basic,Quarterly,158.79,27,1
254594,55,Female,55,2,6,28,Premium,Monthly,906.67,28,1
391783,37,Male,44,20,3,10,Premium,Annual,540.59,28,0
292631,29,Male,1,29,2,6,Premium,Annual,722.93,1,0
12296,30,Female,54,6,2,13,Standard,Quarterly,753.0,5,0
11606,65,Female,3,9,7,10,Standard,Quarterly,748.0,4,1
253107,54,Male,13,6,7,11,Basic,Monthly,890.68,24,1
4106,38,Female,41,25,5,5,Basic,Monthly,971.0,24,1
143344,39,Female,33,15,2,5,Premium,Monthly,981.0,22,1
177111,54,Male,7,6,6,0,Standard,Monthly,509.0,24,1
433153,19,Female,6,9,1,18,Premium,Quarterly,761.76,10,0
325610,45,Male,58,7,0,9,Premium,Quarterly,702.94,17,0
315645,45,Male,24,16,4,5,Standard,Annual,627.38,12,0
406443,28,Male,46,27,2,3,Basic,Annual,547.7,26,0
319963,19,Male,9,2,1,7,Premium,Annual,901.64,15,0
417630,21,Male,59,21,2,14,Standard,Annual,662.46,13,0
203690,20,Female,33,28,8,10,Premium,Monthly,575.0,28,1
438429,30,Male,51,24,2,7,Premium,Annual,604.91,9,0
407490,49,Male,30,5,1,19,Standard,Annual,723.21,30,0
359174,29,Male,55,4,0,19,Standard,Quarterly,768.88,22,0
160477,47,Female,25,14,5,9,Basic,Quarterly,686.0,25,1
414561,50,Male,59,28,1,17,Premium,Annual,514.81,5,0
303447,33,Female,27,12,0,6,Premium,Annual,590.37,13,0
184356,23,Male,27,3,8,16,Basic,Quarterly,678.0,14,1
438219,43,Male,44,16,0,16,Premium,Quarterly,803.22,27,0
413664,23,Male,30,2,0,14,Premium,Quarterly,865.13,5,0
418939,34,Female,21,27,3,0,Basic,Quarterly,502.73,10,0
